plan_id,user_segment,agent_version,total_revenue,net_profit,profit_margin,aesthetic_score,logic_score,is_converted,created_at
cfa47ecb,standard,v3-profit-seeker-p2-patched,19853.0,4921.78,0.2479,7.22,5.54,True,2026-01-16 02:38:39
c95f37de,high_net_worth,v2-aesthetic-first,11100.0,557.68,0.0502,8.36,8.8,True,2026-01-08 23:14:33
b0866690,high_net_worth,v1-balanced,11590.5,2695.14,0.2325,5.72,10.0,False,2026-01-15 00:12:20
160813cb,price_sensitive,v3-profit-seeker-p2-patched,5243.0,1329.69,0.2536,8.01,9.9,False,2026-01-30 14:48:15
bf213257,high_net_worth,v2-aesthetic-first,24348.0,1647.74,0.0677,8.27,8.53,False,2026-01-16 08:11:47
479ccf13,standard,v2-aesthetic-first,13228.0,723.15,0.0547,10.0,8.77,True,2026-01-09 01:17:33
aadcdf85,standard,v3-profit-seeker-p2-patched,4719.0,1080.41,0.2289,7.49,7.82,False,2026-01-30 19:06:31
71eafe87,standard,v2-aesthetic-first,17435.0,871.75,0.05,9.84,9.09,True,2026-01-25 06:37:34
21793fd8,price_sensitive,v3-profit-seeker-p2-patched,19953.0,4233.29,0.2122,5.53,6.22,False,2026-01-13 13:45:48
8451e6a6,standard,v2-aesthetic-first,16901.0,1204.85,0.0713,8.49,5.31,True,2026-02-05 20:50:13
50d76681,standard,v3-profit-seeker-p2-patched,12263.0,2795.72,0.228,7.38,7.44,False,2026-01-10 03:30:39
b6419b58,standard,v3-profit-seeker-p2-patched,15333.0,3755.43,0.2449,6.48,7.26,True,2026-01-08 03:36:16
01722f12,price_sensitive,v3-profit-seeker-p2-patched,9996.0,2614.24,0.2615,6.49,9.57,False,2026-01-11 11:53:39
01393cae,price_sensitive,v3-profit-seeker-p2-patched,18603.0,3873.06,0.2082,5.4,5.2,False,2026-02-01 01:38:32
54743af4,price_sensitive,v2-aesthetic-first,17464.0,2501.98,0.1433,7.95,8.74,False,2026-01-21 09:48:20
18bdd6b2,price_sensitive,v3-profit-seeker-p2-patched,11019.0,2380.18,0.216,8.21,9.69,False,2026-01-06 19:33:26
124fcceb,price_sensitive,v3-profit-seeker-p2-patched,10902.0,2857.35,0.2621,7.31,9.79,False,2026-01-23 08:11:31
1de0bb15,price_sensitive,v3-profit-seeker-p2-patched,12483.0,2735.23,0.2191,5.3,8.61,False,2026-01-06 00:28:15
8fbcc3b2,high_net_worth,v2-aesthetic-first,12912.0,857.57,0.0664,8.37,9.61,True,2026-02-06 13:01:29
b98e0641,price_sensitive,v3-profit-seeker-p2-patched,6298.0,1547.37,0.2457,4.88,9.57,False,2026-02-06 04:49:00
c4693d05,standard,v1-balanced,15558.0,2711.92,0.1743,8.49,8.95,False,2026-01-12 15:29:01
02a10a79,price_sensitive,v3-profit-seeker-p2-patched,19576.0,5370.91,0.2744,6.48,9.75,False,2026-01-21 13:10:37
4280bd40,price_sensitive,v2-aesthetic-first,17123.0,2325.95,0.1358,8.95,9.57,True,2026-02-01 04:07:44
9ace2768,standard,v1-balanced,6040.0,1058.17,0.1752,6.78,8.15,False,2026-02-03 15:13:38
35768f52,price_sensitive,v1-balanced,3283.0,375.52,0.1144,8.96,8.0,True,2026-01-12 19:50:13
3973c0b7,price_sensitive,v2-aesthetic-first,14020.0,701.0,0.05,9.09,8.48,False,2026-02-07 19:44:32
4c432718,high_net_worth,v2-aesthetic-first,18511.5,1058.5,0.0572,8.49,7.18,False,2026-01-06 16:51:01
a6f3e142,standard,v1-balanced,16034.0,2826.08,0.1763,6.95,7.95,False,2026-02-08 23:25:18
9fe1479d,price_sensitive,v1-balanced,14000.0,2201.7,0.1573,8.52,9.41,True,2026-01-20 21:09:43
7f72c21c,price_sensitive,v2-aesthetic-first,8774.0,914.21,0.1042,7.74,8.78,False,2026-01-24 13:33:15
ce4cbc08,price_sensitive,v3-profit-seeker-p2-patched,9309.0,2786.8,0.2994,6.02,9.82,False,2026-01-16 23:50:55
cdff8f0e,standard,v3-profit-seeker-p2-patched,11637.0,2230.42,0.1917,6.99,8.5,False,2026-02-08 22:59:14
98bae25e,price_sensitive,v1-balanced,14761.0,1713.12,0.1161,8.09,7.91,False,2026-01-26 01:18:10
484fe44e,price_sensitive,v1-balanced,4546.0,966.09,0.2125,5.79,7.05,False,2026-01-06 00:00:20
b53b60a7,price_sensitive,v3-profit-seeker-p2-patched,17628.0,3843.64,0.218,4.58,7.19,False,2026-02-05 14:22:18
5dffe061,standard,v3-profit-seeker-p2-patched,6586.0,1830.52,0.2779,6.93,7.06,True,2026-01-18 13:55:49
8f21df68,standard,v3-profit-seeker-p2-patched,6028.0,1518.94,0.252,7.39,9.31,True,2026-02-04 01:20:48
44336657,price_sensitive,v3-profit-seeker-p2-patched,6230.0,1581.78,0.2539,6.82,8.38,True,2026-01-17 04:05:12
e264a69f,standard,v2-aesthetic-first,9611.0,586.5,0.061,8.94,8.84,True,2026-02-05 09:56:31
dc52f8ca,standard,v3-profit-seeker-p2-patched,14935.0,3524.72,0.236,6.02,9.42,False,2026-02-06 06:51:36
9bfab18b,high_net_worth,v2-aesthetic-first,26002.5,2069.27,0.0796,9.22,6.77,False,2026-02-07 03:31:41
f018403c,standard,v3-profit-seeker-p2-patched,7297.0,1811.87,0.2483,7.65,9.98,False,2026-01-01 12:33:09
d621398a,high_net_worth,v2-aesthetic-first,16758.0,837.9,0.05,9.21,9.15,False,2026-02-09 03:43:29
e72a1484,price_sensitive,v3-profit-seeker-p2-patched,14580.0,3866.03,0.2652,6.19,7.2,False,2026-01-02 21:48:09
b5e242bf,high_net_worth,v2-aesthetic-first,7383.0,465.94,0.0631,8.9,7.47,True,2026-01-21 08:41:12
0909f6d8,high_net_worth,v2-aesthetic-first,21915.0,1548.75,0.0707,7.54,8.19,False,2026-01-20 04:50:30
001b681c,standard,v3-profit-seeker-p2-patched,5946.0,1641.49,0.2761,8.31,9.26,True,2026-02-10 07:06:38
7e526cfa,price_sensitive,v3-profit-seeker-p2-patched,10837.0,2932.75,0.2706,6.11,7.7,False,2026-02-02 08:20:56
603a3534,standard,v1-balanced,11393.0,1919.86,0.1685,7.93,6.92,True,2026-02-07 04:39:37
0881e13a,price_sensitive,v3-profit-seeker-p2-patched,8997.0,2319.18,0.2578,6.95,7.56,False,2026-02-04 14:06:07
b7977e9e,price_sensitive,v3-profit-seeker-p2-patched,19725.0,3780.86,0.1917,7.04,8.46,True,2026-01-04 18:12:36
897ed6eb,standard,v1-balanced,12729.0,2364.13,0.1857,7.65,9.31,False,2026-01-03 09:45:46
2708fe48,high_net_worth,v2-aesthetic-first,13969.5,961.06,0.0688,8.17,9.24,True,2026-01-11 18:22:33
749290f0,price_sensitive,v3-profit-seeker-p2-patched,8786.0,2216.87,0.2523,6.96,9.41,False,2026-01-10 17:35:30
f2958b2b,price_sensitive,v3-profit-seeker-p2-patched,8625.0,2054.94,0.2383,6.78,6.79,True,2026-01-14 22:29:13
17b6e903,price_sensitive,v3-profit-seeker-p2-patched,3412.0,885.62,0.2596,7.63,9.76,False,2026-01-07 21:50:18
643e2e54,price_sensitive,v3-profit-seeker-p2-patched,17377.0,4145.91,0.2386,7.06,7.57,False,2026-01-29 13:59:36
70048626,standard,v2-aesthetic-first,15056.0,1133.83,0.0753,9.31,8.48,False,2026-01-10 04:41:48
6dea9698,high_net_worth,v2-aesthetic-first,16299.0,891.16,0.0547,9.04,7.24,False,2026-02-03 14:00:52
ab5be9aa,price_sensitive,v1-balanced,12090.0,3250.95,0.2689,6.17,7.14,False,2026-01-19 09:38:57
8062f409,standard,v3-profit-seeker-p2-patched,13617.0,3229.56,0.2372,6.7,9.48,False,2026-01-02 11:10:37
ab92d649,standard,v2-aesthetic-first,5733.0,540.37,0.0943,9.54,7.45,False,2026-01-13 03:32:55
d916a6ec,high_net_worth,v2-aesthetic-first,19030.5,951.53,0.05,9.62,7.26,True,2026-01-07 12:26:20
0607e4e0,price_sensitive,v3-profit-seeker-p2-patched,19390.0,4586.79,0.2366,7.65,9.04,False,2026-02-08 08:51:31
bae10273,price_sensitive,v3-profit-seeker-p2-patched,8662.0,1978.44,0.2284,5.86,9.35,False,2026-01-19 12:01:35
d0c0d87d,standard,v1-balanced,9218.0,1248.6,0.1355,7.97,9.83,True,2026-01-23 14:13:29
eeda52aa,price_sensitive,v3-profit-seeker-p2-patched,14653.0,3322.47,0.2267,7.84,9.99,False,2026-01-30 16:51:09
8e238866,high_net_worth,v2-aesthetic-first,27706.5,1385.33,0.05,9.59,9.88,True,2026-01-05 21:35:00
8bd17c70,high_net_worth,v1-balanced,29041.5,6283.25,0.2164,7.27,5.3,False,2026-01-17 14:12:41
0bf396ee,standard,v2-aesthetic-first,11783.0,589.15,0.05,8.17,9.75,True,2026-02-09 19:45:43
22990ada,standard,v3-profit-seeker-p2-patched,3611.0,703.21,0.1947,5.58,8.79,False,2026-01-10 15:42:02
fb3ae1d1,standard,v3-profit-seeker-p2-patched,13387.0,2946.34,0.2201,5.58,9.22,False,2026-01-17 21:14:33
2c0b91e0,standard,v2-aesthetic-first,5231.0,416.1,0.0795,8.67,7.23,False,2026-01-06 22:20:48
9507908e,price_sensitive,v3-profit-seeker-p2-patched,19774.0,5103.02,0.2581,4.72,5.81,False,2026-01-31 12:48:45
826207f3,price_sensitive,v2-aesthetic-first,18245.0,1438.61,0.0788,7.9,8.36,False,2026-01-23 20:36:28
71aeb392,standard,v3-profit-seeker-p2-patched,3838.0,761.94,0.1985,6.6,8.39,True,2026-02-03 22:39:18
5457ddb1,price_sensitive,v3-profit-seeker-p2-patched,9909.0,2571.88,0.2595,5.16,9.02,True,2026-01-28 12:40:24
a58ccbf8,standard,v1-balanced,14298.0,2696.21,0.1886,9.43,7.61,True,2026-01-16 20:45:00
405c4545,standard,v3-profit-seeker-p2-patched,6752.0,1156.1,0.1712,7.81,9.96,False,2026-01-13 16:16:32
cc118e12,price_sensitive,v3-profit-seeker-p2-patched,19315.0,4980.91,0.2579,6.87,9.17,False,2026-01-09 23:12:24
ab7e7871,high_net_worth,v2-aesthetic-first,16993.5,1053.83,0.062,8.47,8.75,False,2026-01-06 12:38:01
65bcdbe5,price_sensitive,v3-profit-seeker-p2-patched,17460.0,4348.43,0.2491,4.6,9.98,False,2026-01-09 23:30:19
3fd5ed11,price_sensitive,v3-profit-seeker-p2-patched,8634.0,2125.27,0.2462,6.86,6.1,True,2026-02-06 14:35:05
dda28cd5,price_sensitive,v3-profit-seeker-p2-patched,4289.0,1010.64,0.2356,5.49,8.77,False,2026-01-06 14:16:02
a4153817,price_sensitive,v1-balanced,19864.0,3482.04,0.1753,8.81,9.8,False,2026-01-17 07:01:19
58c3fec7,standard,v1-balanced,3701.0,627.2,0.1695,7.85,6.56,True,2026-01-15 02:14:38
d941c55d,price_sensitive,v3-profit-seeker-p2-patched,8267.0,2014.91,0.2437,7.93,8.61,False,2026-01-21 03:08:55
6affd84d,high_net_worth,v2-aesthetic-first,8818.5,638.41,0.0724,9.44,9.34,False,2026-01-23 00:57:53
01fddb88,standard,v1-balanced,12339.0,3233.84,0.2621,6.9,9.06,False,2026-01-03 00:45:04
1e7072e2,price_sensitive,v3-profit-seeker-p2-patched,14608.0,4020.12,0.2752,6.42,8.2,False,2026-01-04 18:41:44
3c70c6cd,standard,v1-balanced,8134.0,1797.83,0.221,6.19,9.45,True,2026-01-17 13:20:19
8d179429,standard,v2-aesthetic-first,10150.0,832.13,0.082,8.68,8.65,True,2026-01-24 15:15:15
d9a261c0,standard,v3-profit-seeker-p2-patched,16100.0,4237.55,0.2632,6.17,8.79,False,2026-02-02 05:37:55
751f5904,price_sensitive,v3-profit-seeker-p2-patched,5208.0,1247.5,0.2395,5.62,8.76,False,2026-01-16 11:47:24
7bf8afc0,standard,v1-balanced,14007.0,3423.38,0.2444,6.29,8.06,True,2026-01-30 00:59:32
d857f648,standard,v1-balanced,17890.0,3457.1,0.1932,8.38,8.35,True,2026-01-12 17:02:29
f08ef952,price_sensitive,v3-profit-seeker-p2-patched,14846.0,3516.18,0.2368,5.23,8.21,True,2026-02-08 00:29:33
d364292e,standard,v2-aesthetic-first,7027.0,410.22,0.0584,9.01,6.56,False,2026-01-28 19:59:03
ffe4ea21,price_sensitive,v3-profit-seeker-p2-patched,14947.0,3108.64,0.208,7.7,9.88,True,2026-01-27 04:52:28
32ca192e,price_sensitive,v1-balanced,12546.0,1844.99,0.1471,9.56,5.97,True,2026-01-01 13:27:26
4d7ea519,price_sensitive,v1-balanced,12806.0,2582.01,0.2016,6.79,8.53,False,2026-02-05 03:20:16
83301948,standard,v2-aesthetic-first,4280.0,222.13,0.0519,8.59,9.51,False,2026-01-07 13:41:29
d22e6e0c,price_sensitive,v3-profit-seeker-p2-patched,3671.0,947.7,0.2582,6.8,9.71,False,2026-02-10 04:44:22
f783114e,price_sensitive,v3-profit-seeker-p2-patched,17067.0,3822.34,0.224,8.2,8.95,False,2026-02-02 02:10:18
9debf06d,standard,v2-aesthetic-first,9531.0,765.15,0.0803,8.59,9.24,False,2026-01-30 09:42:51
d607db39,standard,v2-aesthetic-first,12030.0,1221.25,0.1015,8.64,9.61,False,2026-02-09 16:41:14
bc9898cf,standard,v2-aesthetic-first,6334.0,518.82,0.0819,8.57,9.11,False,2026-02-03 13:35:47
40ed899b,price_sensitive,v3-profit-seeker-p2-patched,19251.0,4451.46,0.2312,5.13,9.95,True,2026-01-16 21:52:00
934c1f3c,high_net_worth,v2-aesthetic-first,28389.0,3136.69,0.1105,9.04,9.14,True,2026-01-28 21:32:32
b60064f4,price_sensitive,v3-profit-seeker-p2-patched,4591.0,877.29,0.1911,7.18,7.13,False,2026-01-30 22:34:29
3ada55b5,high_net_worth,v2-aesthetic-first,21886.5,2803.58,0.1281,8.4,9.27,True,2026-02-01 08:46:52
2ae32cdb,standard,v1-balanced,5032.0,1116.25,0.2218,6.66,9.98,False,2026-02-03 06:47:21
b9efa622,price_sensitive,v3-profit-seeker-p2-patched,5521.0,1229.87,0.2228,5.53,7.53,False,2026-01-24 01:49:53
3ac6f2bb,price_sensitive,v1-balanced,12178.0,1999.76,0.1642,7.04,6.86,True,2026-01-26 01:06:05
4c1a5752,high_net_worth,v2-aesthetic-first,11995.5,599.77,0.05,8.27,8.02,False,2026-01-07 02:19:41
bc098a18,standard,v2-aesthetic-first,15469.0,773.45,0.05,9.0,8.8,True,2026-01-26 01:10:50
6fa3d2e2,high_net_worth,v2-aesthetic-first,13093.5,1585.73,0.1211,9.44,9.79,False,2026-01-18 23:54:32
4cd4ca3b,high_net_worth,v2-aesthetic-first,11979.0,1023.9,0.0855,7.79,8.23,False,2026-01-19 06:27:37
1a18336f,price_sensitive,v3-profit-seeker-p2-patched,11751.0,2540.61,0.2162,7.72,9.52,False,2026-01-03 02:01:33
8f891e22,high_net_worth,v1-balanced,13960.5,1525.62,0.1093,7.99,8.66,False,2026-01-09 10:29:02
ecf26a7e,high_net_worth,v2-aesthetic-first,12141.0,1105.91,0.0911,8.04,9.83,False,2026-02-04 11:40:00
df01b436,price_sensitive,v3-profit-seeker-p2-patched,6529.0,1576.88,0.2415,7.04,9.58,False,2026-02-10 00:20:01
0350dcc3,standard,v3-profit-seeker-p2-patched,19540.0,5456.94,0.2793,6.54,9.52,False,2026-02-04 09:18:29
18217e74,high_net_worth,v2-aesthetic-first,28683.0,3499.47,0.122,8.33,9.28,False,2026-01-18 11:44:53
44e3a2b6,standard,v1-balanced,12510.0,1964.05,0.157,8.52,7.46,False,2026-01-06 23:22:37
60f9c40e,high_net_worth,v3-profit-seeker-p2-patched,21862.5,5620.35,0.2571,8.6,4.44,True,2026-01-19 10:20:55
e0d8a572,standard,v2-aesthetic-first,10346.0,613.41,0.0593,8.97,9.21,False,2026-02-09 06:04:57
4935f9a4,standard,v3-profit-seeker-p2-patched,12885.0,3143.89,0.244,4.71,9.97,True,2026-01-05 03:01:51
7edc5a84,price_sensitive,v2-aesthetic-first,3642.0,271.12,0.0744,8.87,9.36,False,2026-01-04 02:21:19
ecd4abef,high_net_worth,v2-aesthetic-first,14509.5,1317.01,0.0908,7.85,9.63,False,2026-01-02 23:55:06
00960c6b,price_sensitive,v1-balanced,7081.0,1445.41,0.2041,6.6,8.64,False,2026-01-16 07:09:49
bd6af904,price_sensitive,v3-profit-seeker-p2-patched,10266.0,2203.46,0.2146,5.72,9.97,False,2026-01-04 10:22:22
67e7b301,standard,v1-balanced,3705.0,936.99,0.2529,6.67,8.98,False,2026-01-10 02:47:18
0c5796b2,price_sensitive,v3-profit-seeker-p2-patched,5392.0,1220.46,0.2263,5.88,9.89,False,2026-01-22 23:15:55
e0cf6140,price_sensitive,v3-profit-seeker-p2-patched,15190.0,4398.79,0.2896,6.07,8.82,False,2026-01-11 00:32:18
2bdb86e9,price_sensitive,v3-profit-seeker-p2-patched,9880.0,2417.83,0.2447,6.82,9.48,False,2026-01-16 01:28:30
b505e242,price_sensitive,v3-profit-seeker-p2-patched,10426.0,2558.72,0.2454,7.25,6.77,True,2026-02-04 13:39:51
10e32f24,standard,v2-aesthetic-first,9274.0,701.26,0.0756,9.4,8.71,True,2026-02-09 12:00:23
e2b2b0ce,standard,v2-aesthetic-first,19626.0,1955.49,0.0996,8.7,9.0,False,2026-01-02 16:48:33
f918dbc6,high_net_worth,v2-aesthetic-first,26653.5,2136.42,0.0802,7.86,9.24,True,2026-01-22 08:48:03
64ee5bcf,high_net_worth,v2-aesthetic-first,26010.0,2911.76,0.1119,8.37,9.21,True,2026-01-28 19:11:36
ebc0a56e,price_sensitive,v3-profit-seeker-p2-patched,4251.0,858.95,0.2021,5.68,9.5,False,2026-02-03 05:39:27
7ecbbc82,price_sensitive,v1-balanced,8156.0,1826.62,0.224,5.63,9.99,True,2026-01-27 16:32:50
fe78fcb6,standard,v2-aesthetic-first,10568.0,674.6,0.0638,8.36,8.01,False,2026-01-04 18:45:12
1b11c6df,high_net_worth,v1-balanced,25450.5,4373.8,0.1719,7.98,9.0,False,2026-01-17 12:39:25
8daefb74,price_sensitive,v1-balanced,4142.0,723.75,0.1747,8.0,7.45,True,2026-01-10 11:51:58
c133af1f,price_sensitive,v3-profit-seeker-p2-patched,3063.0,818.23,0.2671,6.01,9.26,False,2026-01-23 03:07:24
ff06286e,standard,v2-aesthetic-first,19847.0,1987.72,0.1002,8.76,8.74,False,2026-01-20 07:28:35
f046c001,price_sensitive,v3-profit-seeker-p2-patched,17907.0,3957.5,0.221,6.71,9.31,False,2026-01-21 06:09:14
9b4158a4,standard,v1-balanced,10361.0,1479.61,0.1428,8.11,9.94,False,2026-01-24 23:46:08
0cad547f,high_net_worth,v2-aesthetic-first,22252.5,1258.5,0.0566,9.46,9.94,True,2026-01-09 18:55:17
c3ef3c24,price_sensitive,v2-aesthetic-first,4244.0,345.32,0.0814,8.35,8.29,True,2026-01-23 17:18:17
a974899a,standard,v1-balanced,17014.0,2813.83,0.1654,7.24,9.44,False,2026-01-12 00:10:26
6761e63f,high_net_worth,v2-aesthetic-first,28822.5,1777.86,0.0617,9.38,7.26,True,2026-02-04 08:35:19
f6085737,high_net_worth,v2-aesthetic-first,6300.0,461.65,0.0733,9.87,9.89,True,2026-02-09 15:42:34
cfd8da4f,price_sensitive,v1-balanced,16973.0,3659.43,0.2156,7.26,9.35,False,2026-01-21 09:24:40
8fc36e73,high_net_worth,v1-balanced,17632.5,3010.41,0.1707,7.48,7.82,False,2026-02-03 13:06:35
82332ee5,standard,v3-profit-seeker-p2-patched,14449.0,4625.01,0.3201,6.5,7.8,False,2026-02-05 23:19:21
e4cb5b56,high_net_worth,v2-aesthetic-first,13069.5,1407.42,0.1077,8.69,8.27,True,2026-01-17 11:11:46
b9095872,standard,v3-profit-seeker-p2-patched,7435.0,1696.6,0.2282,4.99,8.43,False,2026-01-01 16:37:24
db71c565,standard,v2-aesthetic-first,7258.0,1016.14,0.14,8.04,9.44,True,2026-02-06 00:18:15
9498a2cd,standard,v2-aesthetic-first,18874.0,1800.57,0.0954,8.48,8.81,False,2026-01-07 01:01:40
7145ec62,price_sensitive,v3-profit-seeker-p2-patched,14531.0,3205.84,0.2206,5.71,8.21,False,2026-01-12 07:52:08
02de265c,price_sensitive,v3-profit-seeker-p2-patched,6898.0,1782.7,0.2584,6.9,9.84,False,2026-01-21 13:52:14
76845265,standard,v1-balanced,11650.0,3418.53,0.2934,5.3,9.89,False,2026-02-03 11:37:38
0b6099ff,price_sensitive,v3-profit-seeker-p2-patched,17940.0,4979.19,0.2775,7.72,8.81,False,2026-01-31 21:43:25
bf8931be,price_sensitive,v3-profit-seeker-p2-patched,3976.0,1075.85,0.2706,6.54,7.83,False,2026-01-31 05:03:31
1fbe2088,price_sensitive,v3-profit-seeker-p2-patched,19233.0,4207.33,0.2188,5.28,9.95,True,2026-02-09 15:07:27
d349b6f5,price_sensitive,v1-balanced,7692.0,1742.84,0.2266,6.45,8.96,False,2026-01-08 23:50:31
937df9ba,price_sensitive,v3-profit-seeker-p2-patched,8559.0,2001.64,0.2339,4.56,9.12,False,2026-02-10 07:07:09
4320bf42,price_sensitive,v3-profit-seeker-p2-patched,12470.0,3000.28,0.2406,6.81,6.71,False,2026-01-16 15:56:04
2a7435e8,standard,v3-profit-seeker-p2-patched,14858.0,3171.77,0.2135,5.52,8.76,True,2026-02-02 15:11:31
896a0c46,high_net_worth,v2-aesthetic-first,20124.0,2250.31,0.1118,8.42,9.23,False,2026-01-11 10:05:27
5a07bb9e,price_sensitive,v3-profit-seeker-p2-patched,8271.0,2244.95,0.2714,7.28,8.09,False,2026-01-09 06:03:41
db872f50,standard,v1-balanced,18831.0,3542.94,0.1881,6.32,8.5,False,2026-01-18 09:48:41
f36ccfac,price_sensitive,v3-profit-seeker-p2-patched,17085.0,3130.12,0.1832,5.47,9.51,False,2026-01-22 04:58:51
58a08f66,high_net_worth,v1-balanced,19693.5,4379.99,0.2224,7.02,5.76,False,2026-01-09 07:19:23
a09eb165,price_sensitive,v3-profit-seeker-p2-patched,14640.0,3569.27,0.2438,5.23,8.92,False,2026-01-01 10:09:42
095cff58,price_sensitive,v3-profit-seeker-p2-patched,14349.0,3843.18,0.2678,7.02,8.65,False,2026-01-16 17:28:22
e650af64,high_net_worth,v2-aesthetic-first,22615.5,1271.08,0.0562,9.13,9.58,True,2026-01-02 23:15:30
ba03766a,price_sensitive,v1-balanced,10222.0,2298.99,0.2249,8.07,6.91,False,2026-02-02 08:09:55
0596b8fd,price_sensitive,v3-profit-seeker-p2-patched,16668.0,3182.25,0.1909,8.04,8.79,False,2026-01-07 22:58:53
9fd346ba,price_sensitive,v3-profit-seeker-p2-patched,6316.0,1597.84,0.253,4.2,8.5,False,2026-01-21 10:50:05
22257e3e,price_sensitive,v3-profit-seeker-p2-patched,18621.0,4098.06,0.2201,5.4,7.23,True,2026-02-02 01:50:41
34c57028,standard,v1-balanced,15568.0,2537.59,0.163,8.11,8.63,False,2026-01-18 14:20:28
c453934b,standard,v1-balanced,5643.0,670.38,0.1188,8.5,9.09,False,2026-01-13 13:14:34
93025c85,price_sensitive,v3-profit-seeker-p2-patched,15960.0,3265.04,0.2046,7.86,9.22,False,2026-01-02 06:02:26
18acfa0c,standard,v1-balanced,3152.0,618.39,0.1962,7.79,4.1,False,2026-02-06 00:37:28
af178106,price_sensitive,v3-profit-seeker-p2-patched,16892.0,4479.87,0.2652,6.64,8.15,False,2026-01-03 09:44:21
22b2b2fe,price_sensitive,v3-profit-seeker-p2-patched,15031.0,4614.43,0.307,6.0,8.32,False,2026-02-04 12:11:21
1ffad759,high_net_worth,v1-balanced,7585.5,1533.97,0.2022,7.92,9.32,True,2026-01-29 20:49:20
b23a10de,price_sensitive,v2-aesthetic-first,15053.0,862.5,0.0573,9.38,8.74,False,2026-01-17 15:07:07
7ee590d7,price_sensitive,v3-profit-seeker-p2-patched,14810.0,3690.11,0.2492,8.47,8.46,False,2026-01-12 00:19:45
2488d980,price_sensitive,v3-profit-seeker-p2-patched,7121.0,2190.14,0.3076,6.43,8.26,False,2026-02-08 01:06:25
36fb6a90,price_sensitive,v3-profit-seeker-p2-patched,16983.0,3948.44,0.2325,4.91,7.31,False,2026-02-04 23:07:36
b0d74f2e,price_sensitive,v3-profit-seeker-p2-patched,13018.0,2414.68,0.1855,8.33,7.11,True,2026-01-14 00:25:28
9f08a875,standard,v1-balanced,5962.0,1171.14,0.1964,7.55,9.07,True,2026-01-31 05:08:08
893199cf,standard,v3-profit-seeker-p2-patched,17201.0,4016.45,0.2335,6.66,9.52,False,2026-02-02 06:06:50
44252dbd,price_sensitive,v3-profit-seeker-p2-patched,5428.0,1374.23,0.2532,7.67,5.52,False,2026-01-16 18:19:34
1f66990c,price_sensitive,v3-profit-seeker-p2-patched,4323.0,878.68,0.2033,5.61,9.95,False,2026-01-24 18:02:48
d9b0ddd3,high_net_worth,v2-aesthetic-first,23931.0,2758.87,0.1153,8.54,9.35,False,2026-02-06 19:18:28
e5a4f503,high_net_worth,v2-aesthetic-first,25734.0,1356.5,0.0527,9.2,9.91,True,2026-01-30 23:51:09
a3a4de63,standard,v2-aesthetic-first,13963.0,698.15,0.05,8.93,7.43,True,2026-02-10 16:05:56
408a0376,standard,v1-balanced,17156.0,2859.36,0.1667,8.25,7.76,False,2026-02-02 13:18:39
a999e2a4,high_net_worth,v2-aesthetic-first,17512.5,1929.82,0.1102,8.88,7.53,True,2026-01-19 23:26:04
1494db00,price_sensitive,v3-profit-seeker-p2-patched,6184.0,1427.93,0.2309,5.14,9.71,True,2026-01-22 05:44:31
bdd7f03a,price_sensitive,v1-balanced,14113.0,3133.45,0.222,6.43,7.04,True,2026-02-10 12:14:20
5587a965,price_sensitive,v3-profit-seeker-p2-patched,16783.0,4401.25,0.2622,6.5,8.67,False,2026-02-02 13:22:50
6e89c09c,price_sensitive,v2-aesthetic-first,11542.0,1100.65,0.0954,8.66,9.94,True,2026-02-02 22:27:35
80432390,price_sensitive,v3-profit-seeker-p2-patched,10291.0,2074.04,0.2015,5.92,6.14,False,2026-02-02 22:20:49
dd07c742,price_sensitive,v1-balanced,11468.0,1462.9,0.1276,8.08,5.71,True,2026-01-04 11:10:30
f16fd946,standard,v3-profit-seeker-p2-patched,19767.0,4340.44,0.2196,7.74,8.72,True,2026-01-20 05:46:22
5fef4b9a,high_net_worth,v2-aesthetic-first,28549.5,2058.89,0.0721,9.24,9.71,True,2026-01-30 12:51:54
350efc91,standard,v1-balanced,13629.0,1601.01,0.1175,8.55,9.34,False,2026-01-24 14:45:33
28e506ef,price_sensitive,v3-profit-seeker-p2-patched,18045.0,5185.75,0.2874,7.68,8.07,True,2026-02-02 13:41:40
d5670868,high_net_worth,v2-aesthetic-first,15982.5,1325.21,0.0829,9.57,9.39,True,2026-01-08 00:17:29
d5ce2dbe,price_sensitive,v3-profit-seeker-p2-patched,12328.0,3652.23,0.2963,6.64,7.79,True,2026-01-29 20:36:44
835bd08f,standard,v1-balanced,11458.0,2305.53,0.2012,8.27,5.44,False,2026-01-25 22:18:38
64074ccf,standard,v2-aesthetic-first,8242.0,428.81,0.052,8.81,8.97,False,2026-02-09 19:58:08
1331af12,price_sensitive,v3-profit-seeker-p2-patched,7969.0,2244.13,0.2816,6.84,6.77,False,2026-01-15 09:32:51
96b57966,high_net_worth,v2-aesthetic-first,25845.0,1292.25,0.05,8.82,9.31,True,2026-02-09 11:29:10
f5316e46,standard,v2-aesthetic-first,12974.0,648.7,0.05,8.17,8.77,True,2026-02-10 04:52:08
d313deb7,price_sensitive,v3-profit-seeker-p2-patched,5084.0,1229.73,0.2419,5.71,9.57,True,2026-01-21 13:00:45
b67aa46f,standard,v2-aesthetic-first,4980.0,249.0,0.05,9.22,9.6,True,2026-01-19 09:17:17
