plan_id,user_segment,agent_version,total_revenue,net_profit,profit_margin,aesthetic_score,logic_score,is_converted,created_at
38b399f7,high_net_worth,v2-aesthetic-first,19065.0,975.21,0.0512,8.4,9.45,False,2026-01-27 02:38:31
95f20d11,price_sensitive,v2-aesthetic-first,5059.0,359.77,0.0711,9.0,5.6,False,2026-01-10 06:52:28
a268a8e5,price_sensitive,v3-profit-seeker-p3-tiered,13724.0,2791.02,0.2034,6.88,5.59,True,2026-01-15 04:02:28
b30169c1,standard,v1-balanced,17189.0,3643.91,0.212,7.67,7.53,False,2026-02-08 04:34:41
20795573,standard,v2-aesthetic-first,12388.0,619.4,0.05,9.31,9.46,True,2026-01-09 19:10:38
06c75471,price_sensitive,v1-balanced,8606.0,2122.25,0.2466,7.13,8.45,False,2026-01-27 15:10:19
764b60c0,price_sensitive,v3-profit-seeker-p3-tiered,3881.0,935.63,0.2411,6.86,9.0,True,2026-01-24 04:17:54
d9b26693,price_sensitive,v3-profit-seeker-p3-tiered,3448.0,838.09,0.2431,8.48,7.24,False,2026-01-20 07:55:45
97491636,price_sensitive,v1-balanced,11166.0,2221.01,0.1989,7.47,7.09,True,2026-01-14 13:34:54
6aa304f6,standard,v3-profit-seeker-p3-tiered,3682.0,943.37,0.2562,6.27,9.21,False,2026-02-07 17:56:23
9dc23335,high_net_worth,v2-aesthetic-first,20724.0,2138.53,0.1032,7.71,7.4,False,2026-01-30 00:42:17
340f56d8,high_net_worth,v2-aesthetic-first,17853.0,1289.71,0.0722,9.26,6.48,False,2026-01-24 08:31:13
e8d4bc98,price_sensitive,v3-profit-seeker-p3-tiered,9853.0,2674.79,0.2715,6.87,8.98,False,2026-02-09 16:40:56
611a752d,standard,v1-balanced,18317.0,3154.53,0.1722,9.16,7.64,True,2026-02-04 04:37:25
4e2ec323,high_net_worth,v2-aesthetic-first,4527.0,499.54,0.1103,8.27,9.16,False,2026-01-29 06:41:38
f2955593,price_sensitive,v2-aesthetic-first,8730.0,436.5,0.05,8.64,8.76,False,2026-02-03 03:24:44
e0631298,price_sensitive,v3-profit-seeker-p3-tiered,3252.0,933.76,0.2871,6.94,6.3,False,2026-01-04 05:53:05
88abcaf6,high_net_worth,v2-aesthetic-first,22998.0,1149.9,0.05,9.87,7.78,True,2026-02-09 10:04:14
12caaccc,high_net_worth,v2-aesthetic-first,7324.5,366.23,0.05,9.07,8.56,False,2026-01-12 13:38:01
604d3106,price_sensitive,v2-aesthetic-first,18895.0,2091.07,0.1107,8.25,9.58,False,2026-01-03 14:45:23
abbe2692,high_net_worth,v1-balanced,20019.0,5286.88,0.2641,5.5,9.83,False,2026-01-25 00:44:14
65989996,high_net_worth,v2-aesthetic-first,24466.5,1244.24,0.0509,8.36,7.93,True,2026-01-03 05:23:09
5c745931,price_sensitive,v3-profit-seeker-p3-tiered,10801.0,3047.65,0.2822,6.68,7.45,True,2026-02-03 18:31:47
f11fef92,price_sensitive,v3-profit-seeker-p3-tiered,13985.0,3659.43,0.2617,7.62,9.7,False,2026-01-02 13:25:16
d1ae91ba,high_net_worth,v2-aesthetic-first,10545.0,1060.87,0.1006,8.2,8.83,True,2026-02-02 17:13:50
6402f237,standard,v1-balanced,19118.0,4390.8,0.2297,7.31,8.12,True,2026-01-23 05:24:38
92a8ab98,price_sensitive,v3-profit-seeker-p3-tiered,12222.0,2775.03,0.2271,6.97,8.8,False,2026-01-07 02:07:49
083ab7e3,price_sensitive,v3-profit-seeker-p3-tiered,7120.0,1693.68,0.2379,7.57,7.9,True,2026-01-12 13:05:46
02b63400,standard,v1-balanced,5325.0,795.36,0.1494,7.71,6.99,False,2026-02-08 08:32:32
8bc1746d,price_sensitive,v3-profit-seeker-p3-tiered,5347.0,1469.9,0.2749,6.67,6.18,False,2026-01-17 00:11:16
a47af6a9,high_net_worth,v1-balanced,25684.5,5332.34,0.2076,8.28,8.35,True,2026-02-07 14:03:14
da1c2ed4,price_sensitive,v1-balanced,3590.0,654.96,0.1824,8.63,7.55,True,2026-02-09 06:33:55
2b1463b4,high_net_worth,v2-aesthetic-first,9402.0,1023.0,0.1088,9.65,9.95,False,2026-01-02 02:19:27
da0118ba,price_sensitive,v3-profit-seeker-p3-tiered,17131.0,3582.69,0.2091,7.71,9.2,False,2026-01-22 03:10:27
a6c6c118,standard,v2-aesthetic-first,14249.0,2153.09,0.1511,7.92,7.25,True,2026-01-05 19:41:06
8d069845,high_net_worth,v2-aesthetic-first,15886.5,1612.88,0.1015,7.68,8.45,False,2026-01-13 12:05:18
99be6892,price_sensitive,v3-profit-seeker-p3-tiered,18107.0,5022.25,0.2774,7.58,9.08,False,2026-01-29 17:52:07
f72b16d8,standard,v1-balanced,10840.0,2351.41,0.2169,6.0,8.61,False,2026-01-30 14:34:02
6ad2f7cd,standard,v2-aesthetic-first,11258.0,715.99,0.0636,7.81,9.68,False,2026-01-11 15:50:16
33027291,price_sensitive,v3-profit-seeker-p3-tiered,7040.0,1673.29,0.2377,7.0,8.76,False,2026-01-18 12:06:14
18e872c9,standard,v1-balanced,15028.0,2985.21,0.1986,6.99,5.17,True,2026-01-23 20:32:45
0bcefe9b,price_sensitive,v2-aesthetic-first,6091.0,304.55,0.05,8.34,7.35,False,2026-01-23 21:48:50
ec7c1f0f,price_sensitive,v3-profit-seeker-p3-tiered,3778.0,1102.83,0.2919,6.62,7.52,False,2026-01-03 15:19:05
feab6603,price_sensitive,v3-profit-seeker-p3-tiered,6625.0,1701.98,0.2569,6.42,6.36,False,2026-01-30 07:47:57
8b2f6aa6,high_net_worth,v2-aesthetic-first,19831.5,991.58,0.05,9.55,8.34,True,2026-01-29 17:18:45
c9a2e532,price_sensitive,v3-profit-seeker-p3-tiered,18125.0,4815.1,0.2657,7.73,9.3,False,2026-01-09 01:01:51
d2c0b150,price_sensitive,v3-profit-seeker-p3-tiered,6471.0,1808.01,0.2794,7.13,9.96,False,2026-02-09 09:17:18
db67ec15,price_sensitive,v3-profit-seeker-p3-tiered,19125.0,5255.41,0.2748,6.25,8.53,False,2026-01-14 07:29:18
4b3f5099,standard,v2-aesthetic-first,16502.0,1801.52,0.1092,8.41,9.68,True,2026-02-06 08:06:57
b52b7dca,price_sensitive,v2-aesthetic-first,10439.0,521.95,0.05,9.25,5.48,False,2026-01-26 08:09:50
480a1a20,standard,v2-aesthetic-first,8329.0,416.45,0.05,9.24,7.6,True,2026-02-05 23:13:20
949d726b,standard,v3-profit-seeker-p3-tiered,19778.0,5621.34,0.2842,7.59,9.97,False,2026-01-04 04:48:14
94f7d220,high_net_worth,v2-aesthetic-first,27144.0,3386.5,0.1248,8.77,9.42,True,2026-01-28 14:04:21
73a4541e,high_net_worth,v2-aesthetic-first,20194.5,1009.73,0.05,10.0,8.51,True,2026-01-12 07:57:46
56eba60e,standard,v1-balanced,13753.0,1860.7,0.1353,7.29,8.71,True,2026-02-01 19:28:00
ed2d4d8c,high_net_worth,v2-aesthetic-first,20092.5,1703.99,0.0848,8.84,8.58,True,2026-02-07 01:56:18
b0adb3cd,standard,v2-aesthetic-first,16611.0,1175.62,0.0708,8.84,6.58,False,2026-01-12 23:24:47
3a5459b8,standard,v1-balanced,10155.0,1574.18,0.155,8.76,9.9,False,2026-01-11 09:15:44
c9aece41,standard,v1-balanced,18178.0,3148.72,0.1732,5.58,8.51,False,2026-01-07 17:35:39
804cae16,high_net_worth,v2-aesthetic-first,19246.5,1448.75,0.0753,8.53,9.26,False,2026-01-29 11:37:30
608228db,standard,v3-profit-seeker-p3-tiered,15173.0,2856.55,0.1883,5.25,8.26,False,2026-02-06 10:57:05
c3896865,high_net_worth,v2-aesthetic-first,11647.5,877.49,0.0753,10.0,7.6,False,2026-01-19 03:04:46
2eb1bd1d,price_sensitive,v3-profit-seeker-p3-tiered,7889.0,1960.4,0.2485,6.72,7.51,False,2026-01-12 18:08:50
6d382a17,high_net_worth,v2-aesthetic-first,22663.5,1904.23,0.084,8.47,9.52,True,2026-01-09 23:01:22
7a88f36c,standard,v2-aesthetic-first,7238.0,697.59,0.0964,8.49,8.61,False,2026-01-07 10:01:38
2797a14a,price_sensitive,v3-profit-seeker-p3-tiered,10876.0,2346.98,0.2158,6.52,5.23,False,2026-01-31 11:45:45
cc1b5338,standard,v3-profit-seeker-p3-tiered,19324.0,4975.89,0.2575,7.26,9.96,False,2026-01-19 15:59:50
8dc6f993,price_sensitive,v1-balanced,9854.0,2021.58,0.2052,6.31,7.59,True,2026-02-08 05:16:32
51c78d13,price_sensitive,v3-profit-seeker-p3-tiered,18553.0,4127.84,0.2225,8.04,8.06,False,2026-01-17 13:28:26
92f48051,standard,v1-balanced,14812.0,2650.52,0.1789,6.15,8.16,False,2026-01-06 08:08:02
0dfc78ca,price_sensitive,v3-profit-seeker-p3-tiered,14759.0,3071.9,0.2081,7.99,9.0,False,2026-02-07 21:14:37
918a7dc1,high_net_worth,v3-profit-seeker-p3-tiered,9189.0,2585.94,0.2814,6.04,9.69,False,2026-02-08 05:40:07
1dc180b6,standard,v2-aesthetic-first,3126.0,321.93,0.103,8.71,4.12,False,2026-01-27 02:29:42
928a50ab,standard,v2-aesthetic-first,11128.0,856.54,0.077,8.84,5.93,False,2026-01-23 15:16:07
7db9391d,standard,v1-balanced,15372.0,3539.29,0.2302,6.18,9.25,False,2026-02-09 02:01:26
bb6a8f57,standard,v2-aesthetic-first,14569.0,1171.34,0.0804,9.43,9.89,False,2026-01-28 01:40:16
43d9ebb9,price_sensitive,v1-balanced,4298.0,820.73,0.191,7.88,8.56,False,2026-01-14 09:46:09
c1841fe8,standard,v3-profit-seeker-p3-tiered,13909.0,3964.66,0.285,7.48,8.39,False,2026-01-25 12:04:07
4b78ec38,price_sensitive,v3-profit-seeker-p3-tiered,13606.0,4295.94,0.3157,7.51,7.68,False,2026-01-04 08:09:08
deee6bde,price_sensitive,v3-profit-seeker-p3-tiered,10579.0,2537.7,0.2399,7.97,7.55,False,2026-01-26 11:57:36
903f1345,high_net_worth,v2-aesthetic-first,15559.5,1419.45,0.0912,9.15,6.22,False,2026-01-26 04:21:29
f4e73608,price_sensitive,v3-profit-seeker-p3-tiered,10221.0,2780.8,0.2721,5.87,8.99,False,2026-01-25 19:23:46
ef0ae863,high_net_worth,v2-aesthetic-first,12471.0,623.55,0.05,7.95,7.49,False,2026-01-15 09:55:27
472f79c9,standard,v1-balanced,16535.0,3236.49,0.1957,6.48,6.11,False,2026-02-01 20:37:06
f2022a01,standard,v2-aesthetic-first,18982.0,949.1,0.05,9.41,9.21,True,2026-02-10 08:47:35
a502dc7b,high_net_worth,v1-balanced,11854.5,1987.27,0.1676,7.7,9.07,False,2026-01-02 06:39:32
4192df0a,price_sensitive,v1-balanced,9444.0,2299.86,0.2435,6.42,4.3,False,2026-01-11 14:10:40
0e443b49,standard,v3-profit-seeker-p3-tiered,9144.0,2148.3,0.2349,6.83,9.63,False,2026-01-06 17:15:12
a23a9379,standard,v2-aesthetic-first,11341.0,567.05,0.05,7.95,9.57,False,2026-01-28 08:59:04
2c8a8193,price_sensitive,v3-profit-seeker-p3-tiered,7503.0,1882.87,0.2509,7.49,7.06,True,2026-02-05 21:40:14
a4076732,standard,v3-profit-seeker-p3-tiered,10926.0,2628.15,0.2405,7.57,8.54,False,2026-01-03 18:31:28
b75f6dc7,price_sensitive,v1-balanced,9626.0,1415.91,0.1471,9.11,7.22,True,2026-01-23 21:45:57
f86cbf4c,price_sensitive,v3-profit-seeker-p3-tiered,15354.0,5065.49,0.3299,5.83,9.13,False,2026-01-30 08:30:33
12e24cdc,price_sensitive,v3-profit-seeker-p3-tiered,19118.0,5048.25,0.2641,7.53,9.87,False,2026-01-17 12:16:54
00951bfd,standard,v2-aesthetic-first,6405.0,590.26,0.0922,8.6,7.08,False,2026-02-01 03:46:08
49602e4f,price_sensitive,v3-profit-seeker-p3-tiered,13032.0,3700.3,0.2839,5.81,9.06,False,2026-01-07 19:22:04
cd943b08,standard,v2-aesthetic-first,14052.0,867.29,0.0617,7.89,9.65,True,2026-01-28 23:24:22
d2aad19b,standard,v1-balanced,12824.0,2791.65,0.2177,6.55,9.63,False,2026-02-08 22:33:08
385905e4,standard,v2-aesthetic-first,3110.0,371.46,0.1194,8.31,9.61,True,2026-02-09 08:10:26
4ca63e96,standard,v2-aesthetic-first,6636.0,694.09,0.1046,9.06,9.33,True,2026-01-04 13:23:45
5f05df7a,standard,v2-aesthetic-first,7617.0,815.88,0.1071,7.85,8.79,True,2026-01-14 06:39:14
6cc78300,price_sensitive,v1-balanced,10869.0,2197.12,0.2021,7.88,4.7,True,2026-01-08 05:30:02
39a45d89,price_sensitive,v3-profit-seeker-p3-tiered,15105.0,3926.19,0.2599,7.76,7.35,False,2026-01-31 09:46:54
63e17341,high_net_worth,v1-balanced,15444.0,2563.7,0.166,8.12,4.94,False,2026-01-28 20:22:01
97ffefa4,high_net_worth,v3-profit-seeker-p3-tiered,23736.0,6497.9,0.2738,7.13,8.37,False,2026-01-11 09:43:11
cfff3fb0,standard,v1-balanced,9337.0,2386.58,0.2556,6.14,8.4,False,2026-01-05 16:24:39
273ffd8d,price_sensitive,v2-aesthetic-first,11997.0,1282.95,0.1069,8.25,5.01,False,2026-01-04 00:12:59
1a60fcc0,price_sensitive,v2-aesthetic-first,6615.0,633.56,0.0958,8.75,9.73,True,2026-01-19 12:38:47
16c0fd77,standard,v2-aesthetic-first,16835.0,1674.94,0.0995,8.21,8.0,True,2026-01-01 13:54:43
8aa3b8aa,standard,v2-aesthetic-first,18136.0,1530.77,0.0844,8.85,9.84,True,2026-01-23 17:42:28
f7066b3a,high_net_worth,v2-aesthetic-first,27511.5,1634.03,0.0594,9.19,9.16,True,2026-02-10 13:14:29
72f43c66,high_net_worth,v1-balanced,26380.5,4084.01,0.1548,8.83,7.91,True,2026-02-10 17:34:03
b640bf42,high_net_worth,v3-profit-seeker-p3-tiered,21505.5,5443.11,0.2531,7.08,8.76,False,2026-02-02 10:14:44
16669e4c,standard,v1-balanced,5201.0,839.17,0.1613,9.39,5.07,True,2026-01-18 13:10:41
991544c6,price_sensitive,v3-profit-seeker-p3-tiered,17223.0,5024.34,0.2917,7.59,7.79,False,2026-01-15 20:02:35
cf567a1d,price_sensitive,v3-profit-seeker-p3-tiered,11115.0,3421.95,0.3079,5.76,9.43,False,2026-01-31 07:19:34
8a503ab5,high_net_worth,v2-aesthetic-first,17056.5,1583.64,0.0928,8.88,7.34,True,2026-01-25 15:13:19
11c99208,price_sensitive,v3-profit-seeker-p3-tiered,18041.0,3569.9,0.1979,6.95,7.17,False,2026-01-17 05:28:09
2589835a,price_sensitive,v3-profit-seeker-p3-tiered,6887.0,1717.66,0.2494,5.27,8.89,False,2026-02-06 22:52:03
45b36dc2,high_net_worth,v2-aesthetic-first,14541.0,783.98,0.0539,9.09,7.71,False,2026-01-02 03:55:17
3c1b5356,price_sensitive,v3-profit-seeker-p3-tiered,9753.0,2811.77,0.2883,6.63,9.98,False,2026-01-27 08:55:36
834d6d2d,high_net_worth,v2-aesthetic-first,22365.0,1224.75,0.0548,9.16,9.75,True,2026-01-06 18:05:32
1e4f971f,price_sensitive,v3-profit-seeker-p3-tiered,12036.0,2998.97,0.2492,6.5,8.05,False,2026-01-26 17:11:18
199b6a4a,price_sensitive,v3-profit-seeker-p3-tiered,6651.0,1520.3,0.2286,7.18,8.86,False,2026-01-10 20:31:40
6da4d170,high_net_worth,v2-aesthetic-first,13071.0,1229.51,0.0941,8.88,7.95,True,2026-02-02 12:56:13
919f09fd,price_sensitive,v3-profit-seeker-p3-tiered,10900.0,2760.45,0.2533,6.31,9.76,False,2026-01-03 13:46:45
b316b2bf,high_net_worth,v2-aesthetic-first,10593.0,672.35,0.0635,8.57,9.5,False,2026-01-04 09:54:35
534b1788,price_sensitive,v2-aesthetic-first,11041.0,1105.13,0.1001,8.52,9.04,True,2026-01-27 08:52:44
fbfd9cfd,price_sensitive,v3-profit-seeker-p3-tiered,14444.0,4336.6,0.3002,7.63,7.31,True,2026-01-01 23:09:23
1530a4f4,price_sensitive,v3-profit-seeker-p3-tiered,15109.0,3975.61,0.2631,6.51,9.69,False,2026-02-04 16:15:10
ba0826c8,standard,v1-balanced,4319.0,723.68,0.1676,8.86,6.13,True,2026-01-15 13:43:30
b362d521,price_sensitive,v3-profit-seeker-p3-tiered,12217.0,3413.25,0.2794,6.95,6.45,False,2026-02-03 01:31:24
8aea5f6b,standard,v2-aesthetic-first,19804.0,1272.77,0.0643,8.91,8.31,True,2026-01-05 23:57:05
55073a59,price_sensitive,v3-profit-seeker-p3-tiered,19016.0,5784.18,0.3042,6.66,8.9,False,2026-01-30 10:52:34
f833c9f7,high_net_worth,v3-profit-seeker-p3-tiered,7207.5,1569.5,0.2178,6.84,9.69,False,2026-01-25 21:49:16
5119e7d1,price_sensitive,v1-balanced,14864.0,3962.79,0.2666,5.81,9.93,False,2026-02-05 03:09:15
29fc6e46,price_sensitive,v3-profit-seeker-p3-tiered,10696.0,2498.31,0.2336,6.99,7.86,False,2026-01-01 22:58:39
3711b457,high_net_worth,v2-aesthetic-first,6237.0,469.55,0.0753,8.31,9.25,True,2026-02-07 22:20:09
41f28883,standard,v1-balanced,9192.0,1837.6,0.1999,6.18,9.34,False,2026-01-17 22:27:45
6ce71424,standard,v1-balanced,17489.0,3634.22,0.2078,6.7,6.86,True,2026-01-31 11:11:24
1e228b1a,high_net_worth,v2-aesthetic-first,24577.5,2353.53,0.0958,8.78,6.03,False,2026-01-12 23:58:03
08a4dd7e,high_net_worth,v2-aesthetic-first,13969.5,698.48,0.05,9.23,6.5,True,2026-01-04 14:34:47
2466ac12,standard,v2-aesthetic-first,3219.0,302.64,0.094,8.39,8.31,False,2026-01-12 10:41:55
27624941,standard,v2-aesthetic-first,4701.0,257.04,0.0547,8.64,5.49,True,2026-01-01 03:48:08
c9d26c2d,price_sensitive,v3-profit-seeker-p3-tiered,12965.0,3578.28,0.276,6.92,9.45,False,2026-02-02 08:26:24
1782d10c,price_sensitive,v3-profit-seeker-p3-tiered,15312.0,4081.16,0.2665,6.27,9.41,False,2026-01-11 06:41:52
ee2de829,price_sensitive,v3-profit-seeker-p3-tiered,13604.0,4027.36,0.296,5.84,9.03,False,2026-01-03 11:23:26
883358b9,standard,v2-aesthetic-first,16819.0,840.95,0.05,9.36,5.73,True,2026-01-27 08:48:45
78c478e9,standard,v1-balanced,4518.0,558.23,0.1236,8.79,9.89,False,2026-01-28 23:55:50
31bb90de,high_net_worth,v1-balanced,16143.0,3214.49,0.1991,6.24,9.7,False,2026-01-25 00:50:43
1bac9c94,standard,v1-balanced,6983.0,1522.89,0.2181,7.16,8.48,True,2026-01-06 07:42:39
2899a1b5,standard,v2-aesthetic-first,19197.0,959.85,0.05,10.0,9.18,False,2026-01-10 17:07:13
d4e01105,standard,v1-balanced,14670.0,2537.52,0.173,7.29,5.01,False,2026-01-01 15:00:20
f39f09c7,high_net_worth,v2-aesthetic-first,6048.0,325.51,0.0538,9.18,8.89,True,2026-01-18 19:05:34
bb384ebc,standard,v2-aesthetic-first,17006.0,1401.16,0.0824,8.05,8.88,False,2026-01-24 04:16:59
146e29b6,price_sensitive,v3-profit-seeker-p3-tiered,7384.0,1898.86,0.2572,7.26,9.84,False,2026-01-04 02:35:53
a0db4681,price_sensitive,v3-profit-seeker-p3-tiered,19727.0,4930.72,0.2499,5.82,9.68,False,2026-02-01 10:02:17
0dec0527,price_sensitive,v3-profit-seeker-p3-tiered,10192.0,2331.0,0.2287,5.5,5.0,False,2026-01-26 18:30:39
5e490ea5,standard,v1-balanced,3299.0,409.79,0.1242,9.0,9.77,True,2026-02-01 08:11:42
d960f54e,price_sensitive,v1-balanced,7904.0,1272.12,0.1609,8.0,9.8,True,2026-01-05 09:21:29
df4cde67,standard,v3-profit-seeker-p3-tiered,7373.0,2047.55,0.2777,6.96,9.93,False,2026-01-07 14:48:55
aae7f8a2,standard,v2-aesthetic-first,11571.0,578.55,0.05,9.49,8.17,True,2026-01-12 10:15:34
f192ea1e,price_sensitive,v2-aesthetic-first,10969.0,792.87,0.0723,9.09,9.54,False,2026-01-07 22:38:32
b006f1df,price_sensitive,v2-aesthetic-first,18268.0,1261.23,0.069,9.06,7.55,False,2026-02-06 13:07:14
f2c45b37,standard,v1-balanced,13317.0,2231.7,0.1676,7.7,9.28,True,2026-01-20 08:27:04
b7ee6ecd,standard,v1-balanced,16160.0,4130.95,0.2556,5.84,7.44,False,2026-01-18 21:07:19
ed91c685,price_sensitive,v1-balanced,16796.0,4143.56,0.2467,7.01,9.37,True,2026-01-06 09:00:02
59cd3971,price_sensitive,v3-profit-seeker-p3-tiered,8494.0,2406.11,0.2833,6.25,9.11,True,2026-02-03 08:56:33
a6bb1320,price_sensitive,v3-profit-seeker-p3-tiered,14046.0,3763.89,0.268,8.65,4.56,False,2026-01-24 05:29:19
bc93d21c,price_sensitive,v3-profit-seeker-p3-tiered,7597.0,2175.05,0.2863,6.34,9.6,False,2026-01-15 10:56:42
6472a7e4,price_sensitive,v3-profit-seeker-p3-tiered,7881.0,1656.8,0.2102,7.44,9.49,False,2026-01-01 11:46:03
9fcc5dc2,price_sensitive,v3-profit-seeker-p3-tiered,13234.0,3572.23,0.2699,5.98,9.13,False,2026-01-22 13:36:26
5ae85367,high_net_worth,v1-balanced,16087.5,3803.14,0.2364,5.8,9.47,False,2026-01-11 13:10:00
b990910c,price_sensitive,v3-profit-seeker-p3-tiered,7032.0,1745.17,0.2482,7.22,7.64,False,2026-02-04 07:36:26
b299b22d,standard,v3-profit-seeker-p3-tiered,13326.0,2996.67,0.2249,6.39,9.96,False,2026-02-04 09:02:44
21e82408,price_sensitive,v2-aesthetic-first,10877.0,1102.73,0.1014,9.65,6.9,True,2026-01-18 04:51:52
ca0db5ac,price_sensitive,v3-profit-seeker-p3-tiered,11973.0,3395.28,0.2836,6.74,8.78,False,2026-01-03 09:18:30
c5b51e2f,price_sensitive,v1-balanced,6193.0,1240.92,0.2004,6.7,9.55,False,2026-01-06 16:58:15
f988c61a,price_sensitive,v3-profit-seeker-p3-tiered,6503.0,1430.61,0.22,8.38,7.77,False,2026-01-16 03:53:55
0d164b8e,high_net_worth,v2-aesthetic-first,8308.5,459.34,0.0553,9.43,9.53,True,2026-02-05 20:03:21
cd27f9d4,high_net_worth,v2-aesthetic-first,21276.0,1369.77,0.0644,9.12,8.85,True,2026-01-19 14:15:17
647957c5,price_sensitive,v1-balanced,5656.0,1174.68,0.2077,6.42,9.27,True,2026-02-03 17:39:03
8c6452e2,price_sensitive,v3-profit-seeker-p3-tiered,4843.0,982.21,0.2028,5.29,8.34,True,2026-02-02 22:42:48
e5006ace,high_net_worth,v2-aesthetic-first,25954.5,1297.73,0.05,9.34,9.27,True,2026-01-11 04:20:15
a9100dc1,price_sensitive,v2-aesthetic-first,10305.0,651.91,0.0633,8.41,9.67,False,2026-01-08 15:38:17
007d5b36,price_sensitive,v3-profit-seeker-p3-tiered,14596.0,4492.42,0.3078,6.88,8.69,False,2026-01-14 01:12:21
4ef9e790,high_net_worth,v1-balanced,11925.0,2380.03,0.1996,5.45,9.01,False,2026-01-25 09:41:16
1425547a,high_net_worth,v2-aesthetic-first,14593.5,1011.65,0.0693,8.67,9.57,True,2026-01-20 06:54:27
0fa30adf,high_net_worth,v2-aesthetic-first,20736.0,1430.76,0.069,8.46,8.49,False,2026-01-18 09:43:51
491fd99d,price_sensitive,v3-profit-seeker-p3-tiered,3694.0,978.7,0.2649,7.66,6.72,False,2026-02-08 17:29:33
e0f35ced,price_sensitive,v3-profit-seeker-p3-tiered,12944.0,3587.09,0.2771,5.42,9.91,False,2026-02-09 04:23:54
22b4628f,standard,v2-aesthetic-first,13148.0,1087.9,0.0827,8.91,7.23,False,2026-01-27 11:07:58
3cf349eb,price_sensitive,v3-profit-seeker-p3-tiered,13659.0,3113.58,0.228,7.87,8.47,False,2026-01-07 16:21:19
ba67f1d2,high_net_worth,v1-balanced,11638.5,2466.41,0.2119,7.15,8.89,False,2026-01-02 09:46:58
5d665632,high_net_worth,v2-aesthetic-first,5572.5,463.23,0.0831,9.16,8.2,False,2026-01-09 19:39:34
39f8b576,price_sensitive,v3-profit-seeker-p3-tiered,16367.0,3360.64,0.2053,6.99,8.23,False,2026-01-09 01:36:54
aa0cc3a3,price_sensitive,v3-profit-seeker-p3-tiered,15122.0,4460.15,0.2949,6.49,4.53,False,2026-01-10 03:46:14
05f0c62f,price_sensitive,v3-profit-seeker-p3-tiered,16549.0,3880.69,0.2345,6.71,3.38,False,2026-01-26 23:48:35
c455e460,standard,v3-profit-seeker-p3-tiered,8875.0,2099.07,0.2365,5.89,8.92,True,2026-01-07 16:48:35
9f091fd4,price_sensitive,v3-profit-seeker-p3-tiered,3770.0,889.78,0.236,7.01,3.45,True,2026-01-03 08:40:06
4914d8d3,price_sensitive,v3-profit-seeker-p3-tiered,10114.0,2579.18,0.255,7.21,9.37,False,2026-01-02 14:59:58
e812fa6c,high_net_worth,v2-aesthetic-first,16135.5,1563.29,0.0969,8.8,7.37,False,2026-02-03 04:10:00
436b9836,standard,v3-profit-seeker-p3-tiered,14251.0,3786.72,0.2657,7.18,9.5,True,2026-02-07 20:21:54
027eb098,high_net_worth,v3-profit-seeker-p3-tiered,11284.5,2901.11,0.2571,7.53,9.89,False,2026-02-01 15:21:03
63f80ec7,high_net_worth,v2-aesthetic-first,13752.0,1010.05,0.0734,8.6,8.15,True,2026-02-01 09:51:39
00f2fdcd,price_sensitive,v3-profit-seeker-p3-tiered,8536.0,2140.58,0.2508,6.89,6.86,False,2026-01-07 03:02:08
6e22c99b,price_sensitive,v1-balanced,11038.0,2802.98,0.2539,6.63,9.08,False,2026-01-14 02:33:02
d0e6554e,price_sensitive,v3-profit-seeker-p3-tiered,7134.0,2180.74,0.3057,7.18,7.42,False,2026-01-20 00:27:13
17eb4dc0,high_net_worth,v2-aesthetic-first,16176.0,1513.7,0.0936,8.1,3.58,True,2026-01-08 11:22:39
f8d726af,standard,v2-aesthetic-first,11180.0,1185.83,0.1061,8.46,8.37,True,2026-01-19 08:29:13
2f08edfc,price_sensitive,v3-profit-seeker-p3-tiered,12107.0,2886.8,0.2384,6.95,7.96,False,2026-01-16 14:26:43
51a8bcb2,standard,v1-balanced,12679.0,3327.96,0.2625,6.06,9.82,True,2026-01-29 22:53:02
438b7491,price_sensitive,v3-profit-seeker-p3-tiered,4685.0,1190.82,0.2542,7.29,9.66,False,2026-02-03 08:35:14
620cf69c,high_net_worth,v2-aesthetic-first,20326.5,1405.39,0.0691,9.37,8.86,True,2026-02-08 23:43:32
8e25565c,standard,v1-balanced,11898.0,2319.64,0.195,6.81,7.33,True,2026-01-20 07:05:56
57c5e265,price_sensitive,v3-profit-seeker-p3-tiered,14405.0,3030.13,0.2104,6.43,6.97,False,2026-02-08 22:20:35
6b586ae3,high_net_worth,v2-aesthetic-first,28111.5,1405.58,0.05,9.57,9.7,False,2026-01-05 18:28:24
35aa5b45,standard,v1-balanced,9995.0,1867.76,0.1869,8.35,6.52,False,2026-01-27 00:39:39
8a9c77ed,high_net_worth,v2-aesthetic-first,4843.5,467.63,0.0965,8.67,8.59,True,2026-01-18 09:32:47
c3300734,high_net_worth,v1-balanced,12493.5,2663.08,0.2132,5.42,8.32,False,2026-01-30 07:10:55
c1b5f4c5,price_sensitive,v3-profit-seeker-p3-tiered,18756.0,4736.05,0.2525,6.89,7.87,False,2026-01-27 11:42:12
5c41cf6c,high_net_worth,v2-aesthetic-first,16417.5,1200.12,0.0731,9.1,5.57,True,2026-01-31 16:26:46
f708679f,high_net_worth,v2-aesthetic-first,19311.0,1334.26,0.0691,8.57,6.24,False,2026-01-28 17:05:02
